id,isfraud
38566009,0
38920233,0
39284308,0
39060563,0
38849986,0
38778761,0
39540478,0
38893936,0
39315048,0
39348532,0
34929431,0
35542824,0
34851360,0
34795556,0
37682166,0
36866427,0
36822699,0
38088753,0
37271839,0
37563970,0
37026276,0
37999802,0
38013546,0
37477411,0
37202883,0
36723628,0
37125945,0
37242926,0
39642367,0
39106283,0
39113055,0
39199584,0
34962290,0
39345634,0
34883980,0
34863099,0
33922243,0
34000334,0
34010834,0
33902357,0
33921014,0
33912433,0
33868183,0
33993249,0
32973462,0
33059975,0
35159488,0
36059008,0
33082172,0
36128041,0
35113208,0
33029904,0
34916888,0
34827845,0
33071973,0
36090648,0
34934399,0
34886499,0
34985367,0
34881461,0
34900547,0
34848631,0
34923777,0
34862983,0
34825700,0
35290768,0
33426085,0
32772548,0
32448353,0
40209063,0
33879177,0
33682155,0
33787344,0
34638045,0
33146054,0
33309311,0
38064699,0
38332346,0
37913535,0
38035246,0
38035923,0
38004625,0
37944377,0
33923097,0
33937259,0
32506464,0
32573646,0
39586011,0
39540124,0
39778875,0
40346298,0
40020570,0
39711394,0
40388483,0
39432284,0
39630323,0
39640187,0
39376907,0
39580342,0
40420315,0
39566537,0
39380395,0
39485613,0
39574790,0
39631894,0
39736688,0
39595600,0
40428037,0
39479567,0
40424373,0
39854344,0
39712294,0
39446172,0
39657132,0
39582978,0
39819075,0
40419132,0
39656875,0
39823125,0
39439154,0
39815285,0
39652716,0
39363127,0
39370628,0
39672908,0
40408381,0
39965892,0
40379587,0
34634780,0
39114362,0
34435681,0
34635700,0
34452556,0
34670885,0
34462426,0
34442176,0
34419530,0
34421459,0
35959038,0
35965074,0
35963856,0
36011778,0
35854576,0
35923907,0
35910613,0
35943301,0
35810705,0
35395527,0
35583851,0
35593758,0
35576603,0
35664215,0
35615164,0
39345672,0
38182548,0
34015429,0
35267916,0
40412285,0
40413314,0
40271147,0
34939991,0
34788385,0
38377451,0
34570795,0
33918236,0
34823161,0
35061933,0
35651762,0
38728426,0
38804401,0
33699883,0
36069318,0
36053630,0
36109343,0
36083239,0
36061371,0
36043484,0
36088660,0
36049955,0
39952212,0
33745337,0
33773051,0
35903056,0
33801534,0
37742110,0
33381275,0
33445963,0
38179113,0
33871154,0
35881529,0
35911691,0
35874866,0
35870249,0
35879754,0
35894133,0
34251736,0
34252654,0
35517591,0
40215533,0
40262051,0
40167649,0
40205474,0
40225549,0
40344720,0
40306318,0
40169875,0
40219698,0
40251642,0
40290340,0
40151020,0
40133548,0
40166417,0
40145396,0
40223636,0
40188581,0
40202853,0
40233287,0
40170512,0
40300852,0
40264906,0
40212793,0
40201008,0
40314868,0
40326378,0
40172992,0
40152739,0
35775251,0
39553642,0
36905469,0
37121272,0
32512425,0
33842689,0
34103731,0
34153492,0
34038172,0
35819239,0
35866306,0
35853540,0
35921222,0
35885162,0
35645490,0
38459300,0
34641391,0
34610577,0
39574486,0
39656441,0
36018023,0
35005796,0
40410280,0
34717044,0
34687882,0
34737586,0
34777149,0
34728810,0
34715267,0
33461400,0
34725415,0
34753693,0
34626713,0
34665411,0
34767042,0
34755020,0
34725978,0
34655011,0
34665628,0
34775156,0
34632597,0
34724827,0
34607901,0
34770445,0
34675088,0
34668348,0
34710889,0
33491619,0
34762392,0
34660434,0
34729340,0
37727041,0
38483243,0
38018846,0
35897936,0
36701826,0
36715642,0
39366353,0
39394486,0
39228807,0
39153661,0
34984877,0
34899877,0
34815202,0
35000325,0
34818410,0
35446728,0
39410170,0
39377795,0
39354397,0
39354652,0
33466432,0
33507616,0
33494862,0
37300486,0
34872284,0
34244137,0
35020854,0
34124501,0
34283235,0
34380323,0
33970765,0
34082386,0
34166129,0
38155730,0
36309670,0
34984317,0
33760158,0
35009136,0
34990729,0
34886708,0
37372291,0
40083089,0
40056659,0
35588650,0
33951375,0
37329946,0
39013909,0
33487382,0
33695121,0
33395157,0
38414121,0
40089744,0
37738198,0
37580688,0
37630815,0
37608250,0
33152827,0
33055760,0
33380213,0
33063729,0
33191529,0
33078884,0
33019466,0
33053532,0
33299459,0
34333630,0
33081708,0
33279443,0
33192100,0
34099889,0
33926255,0
34473967,0
32477342,0
40195169,0
36000201,0
38333913,0
33647766,0
33680477,0
34652172,0
34682408,0
35920245,0
39791603,0
39798584,0
33273874,0
33267387,0
33384158,0
40147545,0
37954369,0
37967017,0
37776304,0
39186602,0
37820870,0
33613503,0
33890781,0
36748927,0
36690084,0
36029612,0
32663675,0
33332669,0
32634757,0
35998772,0
40292953,0
35835323,0
37179966,0
37229533,0
36944934,0
37717306,0
38556439,0
38542667,0
36481272,0
36386094,0
39713605,0
39431614,0
39434849,0
39419631,0
39472397,0
39636844,0
39434907,0
39426643,0
39584069,0
39648880,0
40104720,0
39485101,0
37360603,0
37495393,0
37295153,0
37098088,0
37447002,0
37233952,0
37910323,0
37236135,0
38558516,0
37466260,0
37527179,0
37500412,0
37275740,0
38499353,0
37324334,0
39941408,0
33768163,0
33940527,0
36201452,0
35267586,0
36159397,0
33709340,0
36194869,0
36202277,0
33989367,0
36131156,0
33883855,0
36129165,0
35363269,0
33995886,0
35430767,0
33957849,0
36766288,0
36635762,0
35895694,0
35889378,0
34616729,0
34619161,0
34639856,0
34470845,0
34787333,0
34542925,0
32432791,0
33565751,0
35550453,0
35601099,0
32873324,0
32632497,0
33114418,0
32957514,0
32883713,0
32899943,0
33176997,0
33087524,0
40052030,0
36217049,0
39209425,0
39196663,0
34679921,0
34673014,0
35260046,0
35933254,0
34808964,0
39025441,0
34738789,0
33246514,0
33135677,0
35779591,0
35786715,0
35791524,0
40253726,0
34242919,0
38792813,0
35357127,0
36791337,0
34816244,0
32666297,0
38598990,0
37547871,0
37484004,0
37508532,0
37396479,0
34229703,0
34760758,0
34660588,0
35117557,0
35283248,0
35309921,0
33273303,0
35919845,0
38218742,0
34111430,0
35003991,0
40398570,0
40357592,0
37206897,0
37437155,0
36653103,0
36569839,0
35796989,0
35808345,0
35751843,0
35660619,0
37787179,0
34253112,0
35515870,0
37903176,0
35392511,0
33857779,0
39467519,0
39260207,0
39108942,0
39412248,0
39313042,0
39468540,0
39174582,0
39268144,0
37693587,0
37712914,0
35887201,0
33368018,0
35485647,0
37807233,0
33476956,0
37949929,0
33710770,0
33696168,0
33682514,0
33698297,0
35899144,0
33642955,0
33797893,0
33631055,0
33814599,0
33782427,0
33735999,0
33767601,0
38070718,0
33694234,0
35990037,0
33664828,0
33641433,0
36013020,0
35098159,0
35929258,0
35022617,0
35066928,0
35020400,0
34703711,0
34838448,0
35161402,0
35173323,0
35055517,0
35980166,0
38717537,0
38829610,0
39592065,0
38043512,0
39046431,0
38932138,0
35534399,0
35726988,0
35600734,0
35789994,0
35361462,0
35807915,0
35650984,0
33125313,0
32725135,0
32631080,0
34370078,0
36781700,0
38900671,0
37297744,0
38251679,0
37540091,0
33569062,0
37614522,0
37640799,0
39186533,0
39129693,0
37299630,0
37294473,0
32617863,0
33039596,0
33094951,0
32690883,0
32688451,0
33096440,0
36076784,0
33076630,0
33127016,0
36796242,0
34897803,0
34886009,0
38286608,0
37788938,0
33836789,0
34186718,0
36921582,0
36875367,0
36717099,0
36936906,0
34815516,0
39316039,0
37962570,0
38213484,0
38113493,0
37950656,0
38061926,0
38280413,0
37739434,0
34705593,0
34653129,0
34749319,0
32759654,0
32414532,0
33466054,0
33530310,0
33461816,0
36299280,0
37283994,0
33662492,0
39767188,0
40209576,0
39701356,0
37964983,0
38045682,0
38033663,0
37992383,0
37727741,0
39339400,0
39677606,0
34451210,0
37663474,0
37635125,0
37671390,0
37633593,0
33510802,0
33598491,0
36621739,0
33928684,0
33930272,0
33729960,0
37301051,0
35844765,0
36005497,0
35836760,0
35833462,0
35860546,0
35139882,0
36476414,0
34952504,0
37731386,0
37783673,0
37832498,0
39556653,0
35659505,0
38643850,0
39908782,0
35337221,0
35226688,0
35130733,0
39805024,0
39844010,0
39850379,0
39875888,0
39811901,0
39729054,0
39775757,0
39752265,0
33641654,0
34998328,0
35011652,0
40394888,0
36634644,0
33957988,0
37454425,0
37543260,0
32963352,0
32741787,0
33081059,0
32806227,0
33244525,0
33132417,0
34851796,0
37701410,0
38973719,0
38679720,0
33360643,0
36099820,0
33500618,0
38456146,0
38310947,0
36127945,0
33391908,0
34449566,0
38300602,0
39215750,0
35617483,0
33673166,0
33685440,0
35392524,0
36503285,0
36948331,0
37997365,0
37176530,0
37015305,0
40280047,0
36097963,0
36075508,0
35836690,0
37954998,0
38107615,0
38241658,0
38018008,0
35711590,0
35928516,0
36057193,0
36137238,0
35659009,0
39126337,0
35695343,0
37969047,0
38065629,0
33432252,0
33534702,0
36805849,0
37142541,0
37518527,0
36613140,0
36945723,0
36727783,0
33744441,0
33057402,0
35915708,0
35868339,0
34270914,0
35258293,0
39091388,0
39102083,0
38995976,0
34988969,0
34968614,0
39150784,0
34789731,0
34854702,0
36180461,0
36142612,0
36190648,0
40116958,0
40084111,0
40115233,0
34244119,0
34347394,0
34384541,0
34388576,0
36464472,0
34645007,0
34762790,0
34619988,0
34691960,0
36233341,0
36286946,0
38296382,0
36569267,0
33513723,0
35615591,0
35062125,0
35330249,0
38093614,0
37914693,0
37998589,0
37554513,0
37587722,0
37622935,0
37762486,0
37557937,0
37785851,0
38085630,0
37669168,0
37592846,0
36705421,0
39235315,0
34762132,0
38758638,0
38762655,0
38688809,0
38679416,0
38694043,0
38684543,0
38776785,0
38748613,0
38808773,0
33569056,0
33433604,0
38697477,0
40030092,0
39895757,0
38517293,0
35818627,0
35827551,0
33939362,0
32683577,0
32628578,0
35657757,0
36456083,0
34145974,0
35335955,0
33876408,0
34015573,0
37698613,0
37545144,0
34872530,0
34807026,0
37819709,0
39495193,0
37864653,0
32722969,0
33070148,0
35918266,0
33440688,0
33536720,0
33545737,0
33450857,0
33506154,0
33617921,0
33444109,0
36473713,0
37314766,0
37270562,0
35461835,0
35240543,0
35267721,0
33180940,0
34132228,0
39302930,0
38103049,0
35020439,0
34432140,0
35203471,0
34487658,0
34722946,0
38004917,0
34604391,0
35579225,0
32947069,0
35834624,0
36415641,0
36268428,0
33122873,0
38500457,0
35917771,0
34991960,0
34515585,0
35619346,0
36166903,0
34822107,0
36507443,0
40330588,0
40057825,0
40136411,0
40300313,0
37723385,0
37752783,0
38579921,0
37611917,0
37686141,0
38007072,0
38097802,0
37581705,0
35432455,0
35520971,0
35659518,0
40248566,0
39876811,0
35911546,0
35009634,0
34913369,0
33451380,0
37015971,0
37195069,0
37153382,0
33459452,0
33567895,0
37175523,0
37129640,0
33578413,0
33571263,0
33598085,0
33555960,0
36032117,0
36294707,0
36572802,0
36595860,0
36373789,0
36352676,0
36292337,0
36281575,0
36186406,0
36517765,0
36961335,0
35714534,0
35882770,0
36510280,0
36512616,0
35834551,0
36578049,0
36603784,0
36360172,0
36345253,0
36569745,0
36372919,0
36396512,0
36325028,0
34759657,0
36666848,0
35644613,0
40258327,0
33890800,0
37297591,0
37309061,0
36666270,0
37310419,0
36738755,0
37273323,0
33433973,0
32716583,0
32814387,0
33310100,0
32924932,0
38022834,0
38100050,0
38230279,0
38168570,0
38319098,0
39069844,0
32933170,0
32890962,0
32961603,0
32816236,0
32767293,0
32794958,0
37272699,0
37308070,0
37345952,0
37350096,0
37382509,0
37273209,0
37204643,0
37360733,0
37332713,0
35811596,0
33684246,0
33631980,0
33770010,0
33640434,0
33749101,0
33632240,0
33580904,0
33469405,0
35501332,0
35616134,0
35419440,0
35632880,0
35626535,0
39943926,0
39783099,0
39633933,0
39654317,0
40077840,0
39792677,0
39807981,0
39835468,0
40194679,0
39602004,0
40025423,0
40109860,0
40189301,0
39375449,0
40133565,0
39790531,0
39844680,0
39888884,0
39750237,0
40145657,0
39470602,0
39661783,0
40114335,0
39440683,0
39453216,0
39557520,0
40090109,0
40157706,0
40137452,0
40048610,0
39614854,0
39832415,0
39352172,0
40137447,0
39842533,0
39387282,0
40201538,0
40206416,0
40219360,0
39883583,0
39762211,0
39356630,0
39859180,0
39601861,0
37711764,0
37685642,0
34178527,0
34026282,0
34087691,0
34141398,0
33498055,0
39193915,0
34934895,0
34432299,0
34302159,0
34252377,0
33844260,0
33930733,0
33902061,0
33899815,0
33826911,0
37269998,0
33015827,0
32986035,0
33078971,0
33114379,0
33096815,0
33053730,0
34292655,0
33019133,0
33243947,0
33068708,0
34381227,0
34373620,0
33115072,0
34273740,0
33120099,0
33073746,0
33097349,0
33094733,0
33069583,0
33079627,0
32966336,0
33058272,0
33672786,0
33647162,0
33806266,0
33818465,0
40376456,0
40270603,0
40313297,0
38303180,0
33484902,0
40343642,0
32961375,0
33473225,0
33052066,0
33096698,0
32993177,0
33118822,0
33057645,0
32923138,0
33044700,0
33054806,0
33095603,0
38983780,0
38718455,0
38641475,0
38679021,0
38623494,0
39056285,0
39008845,0
38733615,0
38952398,0
38868177,0
38738865,0
38694405,0
38645959,0
38722608,0
38874949,0
38739902,0
38840203,0
38669085,0
39092568,0
39007000,0
38850950,0
38664569,0
39274021,0
32480065,0
37314871,0
39296451,0
38868588,0
40147928,0
34050122,0
34977681,0
34790463,0
38983998,0
40422368,0
36913660,0
37387533,0
37260726,0
37923424,0
34709248,0
34678227,0
35392357,0
35331031,0
34735203,0
35955707,0
34980649,0
35799792,0
34934083,0
35853129,0
35609573,0
35842683,0
36010535,0
35728701,0
35944508,0
35060243,0
36213157,0
36137776,0
33307113,0
36160239,0
36140706,0
36181491,0
36114828,0
36117440,0
32490862,0
35479219,0
34609213,0
35453633,0
35471661,0
40156735,0
35490016,0
36067509,0
36103445,0
36097625,0
36035158,0
36109148,0
34917160,0
34237147,0
33189210,0
34795830,0
34767008,0
33125757,0
34376131,0
34092780,0
34092971,0
34920573,0
40023710,0
33746342,0
36809001,0
35602673,0
35577964,0
35554203,0
39858212,0
34054062,0
38024895,0
39339453,0
40394674,0
40150095,0
38861881,0
38947158,0
40355141,0
37048387,0
35960456,0
34367173,0
34334850,0
34228420,0
33845953,0
33209347,0
33100588,0
33230987,0
32996379,0
33398869,0
32992083,0
32978948,0
33174521,0
36985643,0
40331852,0
40299034,0
32853471,0
34941172,0
38515968,0
33286484,0
33395087,0
37665420,0
37561326,0
34179606,0
38768366,0
35843444,0
39414758,0
40422391,0
34572089,0
37115244,0
33169259,0
35633929,0
35466605,0
33235411,0
37337286,0
37139669,0
35948734,0
32509938,0
32449433,0
32409341,0
32481186,0
32894523,0
36771403,0
32750992,0
36526141,0
33989750,0
33983179,0
34016495,0
33939913,0
33837212,0
33879508,0
33933495,0
33943981,0
33913331,0
33846466,0
33981298,0
33984179,0
33919681,0
32577560,0
36037363,0
33722647,0
33804787,0
32807318,0
36229216,0
39035612,0
34517015,0
34386702,0
34611904,0
40355337,0
40385838,0
40348279,0
40378828,0
40402994,0
40361652,0
40424125,0
40402443,0
35410441,0
39811642,0
39745666,0
38790376,0
36628707,0
33552888,0
37758939,0
37905239,0
36165359,0
36144465,0
36542669,0
34859508,0
34643970,0
35073940,0
33411035,0
33439314,0
40380069,0
39411617,0
34113940,0
38448541,0
33010672,0
39242333,0
34207499,0
34050166,0
35472310,0
35539368,0
39431032,0
35521896,0
32701808,0
32815552,0
40127979,0
40078601,0
37588720,0
36487570,0
35354669,0
40129937,0
39955229,0
39180071,0
36700280,0
36423747,0
36475035,0
36403482,0
37576158,0
37602466,0
37647772,0
37713598,0
37681124,0
38892878,0
39158994,0
39242502,0
36255784,0
36255379,0
35874240,0
36283160,0
36255245,0
35317845,0
35335243,0
36308414,0
36363812,0
36353450,0
35856126,0
36245980,0
36344301,0
36222124,0
36371421,0
36289984,0
34516418,0
34414613,0
37274617,0
37201576,0
34427992,0
34495846,0
33760023,0
37189011,0
37038301,0
33520386,0
35169813,0
36958512,0
37178594,0
39972538,0
40336453,0
40270297,0
37706333,0
37816722,0
36844925,0
37555300,0
36747021,0
36766239,0
37599165,0
36775684,0
36787608,0
36790204,0
37705587,0
37849766,0
36867326,0
37575275,0
37700698,0
36911939,0
37709566,0
37562159,0
36806910,0
36851764,0
36744325,0
36661141,0
37624068,0
37631311,0
37641688,0
37684050,0
34426319,0
34856736,0
34900566,0
34891368,0
34538254,0
34876789,0
34818195,0
34480267,0
34882905,0
34531115,0
34543272,0
34821343,0
35008597,0
35155239,0
34822784,0
35040526,0
34936884,0
34944510,0
34389165,0
39539065,0
39557318,0
39442735,0
38423712,0
37542504,0
37554930,0
39921048,0
35613836,0
35900381,0
35808721,0
35900606,0
35641857,0
35449937,0
35867853,0
35506527,0
37233419,0
37417479,0
37544644,0
37497987,0
37435261,0
37512168,0
37851241,0
37477376,0
39301141,0
36378704,0
34958343,0
37041147,0
36666920,0
36880472,0
32401409,0
32422577,0
32418133,0
32440155,0
33202812,0
34441266,0
34566632,0
34415028,0
34558344,0
34107325,0
33636282,0
34482111,0
39552023,0
33642421,0
34948875,0
34908064,0
33444704,0
35773055,0
40105179,0
35691095,0
35806476,0
35800251,0
32417361,0
32452744,0
35587571,0
35670592,0
35194028,0
35450935,0
39374724,0
39450459,0
39549547,0
39424740,0
37687551,0
34799269,0
35024653,0
35732115,0
35672988,0
35803730,0
35335409,0
35959479,0
35452561,0
35522091,0
35557307,0
37050126,0
37153939,0
37230875,0
36988968,0
37204685,0
37336242,0
37286748,0
37359238,0
37224304,0
36968413,0
37074005,0
37004639,0
37223056,0
36977189,0
37360721,0
39379686,0
39537890,0
39365959,0
39275607,0
34426939,0
34439168,0
38249304,0
38144770,0
35125652,0
39451355,0
34847344,0
34970423,0
34872954,0
34927721,0
37640142,0
37568383,0
38766314,0
37360912,0
38681936,0
38510255,0
35607622,0
34271049,0
35791137,0
33695068,0
33822600,0
33833329,0
33921957,0
33897301,0
33729017,0
32660639,0
32609942,0
34735384,0
38470219,0
38782162,0
38408958,0
38436393,0
40295488,0
37521725,0
34957166,0
33933478,0
37531159,0
34888641,0
35321038,0
32496723,0
32695832,0
37739787,0
37857115,0
38341607,0
35561936,0
40327467,0
40316269,0
35781819,0
33017229,0
33248382,0
32641035,0
33085866,0
32997963,0
33097503,0
32970897,0
33180228,0
33243629,0
32981087,0
38639447,0
38549454,0
38633588,0
34501937,0
38166736,0
34509518,0
38292640,0
36137875,0
36159340,0
35087259,0
36160284,0
34882625,0
33572227,0
33497230,0
33257888,0
33575343,0
33513351,0
35230392,0
39741617,0
34886045,0
34882154,0
34618412,0
34674939,0
34640282,0
37090826,0
33214820,0
33164783,0
33238170,0
33130238,0
33243044,0
36991656,0
36861278,0
36648138,0
33125473,0
37363959,0
37053866,0
37198210,0
33142283,0
33154201,0
33188904,0
33179299,0
33215202,0
33696470,0
38890576,0
33134765,0
33428195,0
33481960,0
33719124,0
33673826,0
37104416,0
33970563,0
40055903,0
34388208,0
34257143,0
33700550,0
35955271,0
36079477,0
35011003,0
34972629,0
37611264,0
36129188,0
37680950,0
36600997,0
36317827,0
36252456,0
32396041,0
38622975,0
38837911,0
38780802,0
38818845,0
37562887,0
37609984,0
37494189,0
37565380,0
39173788,0
34609304,0
34640966,0
35093334,0
34667273,0
35326115,0
34896368,0
33169270,0
36981266,0
34808771,0
35384695,0
35274139,0
35240654,0
35534411,0
37206945,0
35154706,0
35853206,0
35397439,0
35549585,0
35392853,0
35451915,0
35439572,0
36793193,0
36851632,0
36709999,0
34450178,0
33225222,0
36334989,0
33830126,0
36324373,0
33707830,0
36381596,0
33557951,0
33501949,0
33621791,0
33620630,0
33516675,0
33772054,0
34789836,0
34911182,0
33516120,0
33732981,0
33748723,0
33425271,0
33812654,0
33634204,0
33552991,0
33787341,0
33543712,0
33827565,0
33704744,0
35035983,0
33829840,0
34865029,0
35070366,0
37909714,0
34783000,0
33404294,0
36413166,0
33887479,0
33994312,0
35969993,0
36065067,0
33313067,0
33514620,0
34824018,0
35413302,0
37187951,0
37000208,0
39101048,0
37009207,0
37017552,0
36974664,0
36996210,0
37073120,0
37272808,0
37094567,0
36630248,0
37197717,0
33260185,0
36614950,0
39788712,0
39856173,0
39856603,0
39877586,0
39803251,0
35687196,0
35702324,0
36624074,0
36737382,0
39033613,0
34745260,0
34635790,0
33698511,0
33974779,0
33640785,0
36488363,0
38244417,0
38342172,0
39174291,0
35240023,0
35242005,0
32556091,0
34019535,0
40223563,0
34812283,0
37386838,0
34779419,0
39558017,0
35599908,0
35450903,0
35799816,0
35570437,0
33429240,0
33421240,0
33540523,0
33451719,0
33533086,0
33483927,0
36037490,0
37519899,0
37082443,0
33033865,0
33895928,0
33992073,0
34006307,0
39775652,0
40399971,0
38493520,0
38606300,0
38653318,0
38815782,0
38601434,0
38415978,0
33099431,0
35176100,0
35920034,0
35869834,0
38239811,0
38134028,0
37793232,0
37881530,0
37734720,0
38766394,0
37936899,0
38301544,0
38949493,0
38699080,0
38073949,0
39554152,0
37737307,0
38006002,0
38055431,0
37903702,0
38065852,0
37483047,0
38090054,0
38171271,0
37937208,0
39018810,0
37819429,0
37557051,0
37790431,0
37761478,0
37956806,0
38068241,0
38243510,0
38237970,0
38090017,0
37818141,0
38851834,0
38094826,0
38197260,0
35202934,0
35056756,0
37582011,0
37711886,0
37641279,0
38664142,0
38760335,0
37077963,0
38032205,0
37749038,0
38712952,0
38704286,0
37293976,0
37300452,0
36980277,0
38364034,0
38584801,0
38547213,0
38489311,0
38397826,0
35892122,0
35415309,0
35911985,0
35686184,0
35920286,0
35893962,0
35959311,0
35846000,0
35825131,0
35503032,0
32608960,0
35803755,0
32817750,0
38098626,0
37911680,0
36884528,0
32452963,0
34273710,0
34281878,0
34367447,0
35464901,0
35350006,0
35829382,0
36091708,0
35597565,0
34818467,0
35167589,0
39337533,0
35646516,0
33256027,0
37259572,0
40191922,0
40148406,0
40200115,0
33320342,0
40066249,0
34076479,0
36840749,0
34796652,0
36824045,0
34632236,0
37567905,0
38138010,0
34868410,0
36052559,0
34663601,0
34629710,0
36968600,0
33590612,0
33621370,0
40059584,0
34698619,0
40117855,0
40022891,0
40054729,0
32663908,0
35755023,0
32510388,0
36574573,0
32377761,0
35757605,0
36590375,0
40382137,0
34860431,0
34860238,0
34706338,0
34896737,0
34942729,0
34832058,0
37996504,0
38124909,0
33907569,0
33854227,0
36279552,0
36379175,0
36232506,0
36254876,0
36241051,0
36352319,0
36230320,0
36264649,0
36245837,0
36327899,0
36235668,0
36342817,0
36325260,0
36287295,0
36373081,0
36240676,0
36274536,0
36324629,0
36230800,0
36238044,0
36259029,0
36232990,0
36357369,0
36346560,0
36255287,0
37547234,0
37453811,0
35027265,0
